student_number;first_name;last_name;gender;email_addresses;role;asso_name;asso_desc
7761100;Karl;BOUTET;H;Karl.BOUTET@centralesupelec.fr,Karl.BOUTET@sfr.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
4651705;Raphaële;PROVOST;W;Raphaele.PROVOST@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
4651705;Raphaële;PROVOST;W;Raphaele.PROVOST@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
5499953;Jim;GACHET;garçon;Jim.GACHET@centralesupelec.fr,Jim.GACHET@sfr.fr;member;Barco;installation et exploitation de materiel video
5568177;Jean-Guillaume;BORDEAU;H;Jean-Guillaume.BORDEAU@centralesupelec.fr,Jean-Guillaume.BORDEAU@sfr.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
3928901;Jluc;DESCHAMPS;H;Jluc.DESCHAMPS@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
3928901;Jluc;DESCHAMPS;H;Jluc.DESCHAMPS@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
9341406;Joachim;PLUMEJEAU;H;Joachim.PLUMEJEAU@centralesupelec.fr,Joachim.PLUMEJEAU@google.com;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
9341406;Joachim;PLUMEJEAU;H;Joachim.PLUMEJEAU@centralesupelec.fr,Joachim.PLUMEJEAU@google.com;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
9341406;Joachim;PLUMEJEAU;H;Joachim.PLUMEJEAU@centralesupelec.fr,Joachim.PLUMEJEAU@google.com;member;Impact;
1674550;Vivian;HACAULT;garçon;Vivian.HACAULT@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
9848855;Lysianne;BEILLARD;fille;Lysianne.BEILLARD@centralesupelec.fr,Lysianne.BEILLARD@google.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
7894397;Jean Maurice;REIGNIER;M;Jean Maurice.REIGNIER@centralesupelec.fr,Jean Maurice.REIGNIER@google.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
7894397;Jean Maurice;REIGNIER;M;Jean Maurice.REIGNIER@centralesupelec.fr,Jean Maurice.REIGNIER@google.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7894397;Jean Maurice;REIGNIER;M;Jean Maurice.REIGNIER@centralesupelec.fr,Jean Maurice.REIGNIER@google.com;member;Barco;installation et exploitation de materiel video
1347587;Josyane;CHEMINEAU;W;Josyane.CHEMINEAU@centralesupelec.fr,Josyane.CHEMINEAU@orange.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
1347587;Josyane;CHEMINEAU;W;Josyane.CHEMINEAU@centralesupelec.fr,Josyane.CHEMINEAU@orange.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
1347587;Josyane;CHEMINEAU;W;Josyane.CHEMINEAU@centralesupelec.fr,Josyane.CHEMINEAU@orange.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
1143837;Sergio;BOURON;garçon;Sergio.BOURON@centralesupelec.fr;member;Sono;
1143837;Sergio;BOURON;garçon;Sergio.BOURON@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
492491;Stéphan;OUVRARD;garçon;Stephan.OUVRARD@centralesupelec.fr,Stephan.OUVRARD@yahoo.fr;member;Barco;installation et exploitation de materiel video
1003065;Jean-Frédéric;DAVIAUD;M;Jean-Frederic.DAVIAUD@centralesupelec.fr;member;Sono;
3121003;Marie Line;DESGRE;fille;Marie Line.DESGRE@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
3121003;Marie Line;DESGRE;fille;Marie Line.DESGRE@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
6723978;Jean Bernard;BLANCHET;M;Jean Bernard.BLANCHET@centralesupelec.fr,Jean Bernard.BLANCHET@google.com;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
6723978;Jean Bernard;BLANCHET;M;Jean Bernard.BLANCHET@centralesupelec.fr,Jean Bernard.BLANCHET@google.com;member;Sono;
4167770;Annonciade;GODIN;W;Annonciade.GODIN@centralesupelec.fr,Annonciade.GODIN@free.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5564971;Rachida;COUVREUX;F;Rachida.COUVREUX@centralesupelec.fr,Rachida.COUVREUX@yahoo.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
36833;Octave;HIVERT;M;Octave.HIVERT@centralesupelec.fr,Octave.HIVERT@google.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
36833;Octave;HIVERT;M;Octave.HIVERT@centralesupelec.fr,Octave.HIVERT@google.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
36833;Octave;HIVERT;M;Octave.HIVERT@centralesupelec.fr,Octave.HIVERT@google.com;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7908933;Stéphane;BAUDOUIN;M;Stephane.BAUDOUIN@centralesupelec.fr;member;Impact;
7908933;Stéphane;BAUDOUIN;M;Stephane.BAUDOUIN@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
9790480;Nordine;GRASSET;M;Nordine.GRASSET@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
40525;Renee;HOUDIN;W;Renee.HOUDIN@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
979747;Suzanne;POUPELIN;fille;Suzanne.POUPELIN@centralesupelec.fr,Suzanne.POUPELIN@yahoo.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
979747;Suzanne;POUPELIN;fille;Suzanne.POUPELIN@centralesupelec.fr,Suzanne.POUPELIN@yahoo.fr;member;Sono;
7298401;Gwenaelle;LAVENIER;F;Gwenaelle.LAVENIER@centralesupelec.fr,Gwenaelle.LAVENIER@yahoo.com;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
7298401;Gwenaelle;LAVENIER;F;Gwenaelle.LAVENIER@centralesupelec.fr,Gwenaelle.LAVENIER@yahoo.com;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
127028;Gilda;MENET;fille;Gilda.MENET@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
127028;Gilda;MENET;fille;Gilda.MENET@centralesupelec.fr;member;Sono;
127028;Gilda;MENET;fille;Gilda.MENET@centralesupelec.fr;member;Impact;
3859477;Narcisse;DALIFARD;M;Narcisse.DALIFARD@centralesupelec.fr,Narcisse.DALIFARD@yahoo.com;member;Impact;
7875661;Luciano;CHAILLOU;H;Luciano.CHAILLOU@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
2400708;Anne-Yvonne;DEHOUX;F;Anne-Yvonne.DEHOUX@centralesupelec.fr,Anne-Yvonne.DEHOUX@google.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
4238144;Jean Christophe;CERIZIER;H;Jean Christophe.CERIZIER@centralesupelec.fr,Jean Christophe.CERIZIER@yahoo.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
4238144;Jean Christophe;CERIZIER;H;Jean Christophe.CERIZIER@centralesupelec.fr,Jean Christophe.CERIZIER@yahoo.com;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
4238144;Jean Christophe;CERIZIER;H;Jean Christophe.CERIZIER@centralesupelec.fr,Jean Christophe.CERIZIER@yahoo.com;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
276573;Marie-Noelle;AUMOND;W;Marie-Noelle.AUMOND@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
276573;Marie-Noelle;AUMOND;W;Marie-Noelle.AUMOND@centralesupelec.fr;member;Impact;
276573;Marie-Noelle;AUMOND;W;Marie-Noelle.AUMOND@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
5884030;Jean Pierre;JEANNEAU;M;Jean Pierre.JEANNEAU@centralesupelec.fr;member;Impact;
5884030;Jean Pierre;JEANNEAU;M;Jean Pierre.JEANNEAU@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
7476598;Baptiste;LEFEVRE;H;Baptiste.LEFEVRE@centralesupelec.fr;member;Sono;
7062366;Jeremie;RICOU;H;Jeremie.RICOU@centralesupelec.fr,Jeremie.RICOU@wanadoo.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
3662800;Ghislène;ALLAIRE;fille;Ghislene.ALLAIRE@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
3662800;Ghislène;ALLAIRE;fille;Ghislene.ALLAIRE@centralesupelec.fr;member;Sono;
9515545;Claudy;GABORY;F;Claudy.GABORY@centralesupelec.fr,Claudy.GABORY@orange.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
9515545;Claudy;GABORY;F;Claudy.GABORY@centralesupelec.fr,Claudy.GABORY@orange.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
9515545;Claudy;GABORY;F;Claudy.GABORY@centralesupelec.fr,Claudy.GABORY@orange.fr;member;Impact;
355898;Patricia;GODICHEAU;M;Patricia.GODICHEAU@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
3355127;Patric;REVAULT;M;Patric.REVAULT@centralesupelec.fr,Patric.REVAULT@free.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
3355127;Patric;REVAULT;M;Patric.REVAULT@centralesupelec.fr,Patric.REVAULT@free.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
7601491;Vincenza;HOUDAYER;F;Vincenza.HOUDAYER@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
7601491;Vincenza;HOUDAYER;F;Vincenza.HOUDAYER@centralesupelec.fr;member;Impact;
7601491;Vincenza;HOUDAYER;F;Vincenza.HOUDAYER@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
9777115;Solange;CHEVALIER;F;Solange.CHEVALIER@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
9777115;Solange;CHEVALIER;F;Solange.CHEVALIER@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
8747513;Jean André;BELOUIN;garçon;Jean Andre.BELOUIN@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
8747513;Jean André;BELOUIN;garçon;Jean Andre.BELOUIN@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
1644484;Vanessa;OGEREAU;W;Vanessa.OGEREAU@centralesupelec.fr,Vanessa.OGEREAU@sfr.fr;member;Impact;
1647802;Marianne;BESSON;W;Marianne.BESSON@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
